species,decimalLongitude,decimalLatitude
Gentianella campestris,7.637115,60.701396
Gentianella campestris,7.663895,60.718278
Gentianella campestris,7.649652,60.708257
Gentianella campestris,7.597627,60.703682
Gentianella campestris,7.933689,60.818117
Gentianella campestris,7.966652,60.793683
Gentianella campestris,8.128565,60.852295
Gentianella campestris,7.98698,60.818979
Gentianella campestris,7.948659,60.810154
Gentianella campestris,7.897205,60.809742
Gentianella campestris,5.613761,58.910292
Gentianella campestris,15.946697,69.256853
Gentianella campestris,14.502886,68.778917
Gentianella campestris,13.008807,67.902071
Gentianella campestris,15.573688,67.092367
Gentianella campestris,14.093163,66.974197
Gentianella campestris,13.174584,66.387483
Gentianella campestris,12.533937,66.073446
Gentianella campestris,7.213074,58.039466
Gentianella campestris,9.67053109888694,59.0902160930799
Gentianella campestris,10.3204,60.066
Gentianella campestris,10.6168162395035,60.2764715158458
Gentianella campestris,12.1128,60.104
Gentianella campestris,8.66621968649659,61.0404822348033
Gentianella campestris,10.6159169207095,60.2584707993265
Gentianella campestris,12.75848,59.91504
Gentianella campestris,13.42675,55.67814
Gentianella campestris,15.69558,57.15346
Gentianella campestris,15.57504,57.41044
Gentianella campestris,15.77203,56.42049
Gentianella campestris,15.41085,57.15643
Gentianella campestris,16.60415,62.39374
Gentianella campestris,16.17552,58.67635
Gentianella campestris,15.54566,56.73434
Gentianella campestris,13.3477,55.72532
Gentianella campestris,14.39334,56.00235
Gentianella campestris,12.53112,56.26789
